,IDX_TRAD,IDX_FIN,IDX_IMPORTANCE,remainder__22-25,remainder__26-30,remainder__Neobanca/Fintech,remainder__Poste
0,-0.01918881602868921,-0.12521620941926148,-0.04814399528702272,0.06868484825733703,0.0031666180871413904,-1.6241412020141082,-0.7434064895683062
1,0.053619974631406844,-0.14483754086814274,-0.039361777290994444,0.049097947802342806,0.12209739526243125,0.38316046862310243,0.11576512745015535
2,-0.0344311586027172,0.27005375028740414,0.08750577257801749,-0.11778279605967974,-0.12526401334957307,1.2409807333910057,0.6276413621181485
